source,record_id,source_categories,families,carrier_kinds,configuration_evidence,canonicalization_role,multiplicity,multiplicity_basis,source_element_count,extractable_configured_count,reference_rs_count,attached_tetrahedral_count,reference_locus_count,structure_available
cip_validation_suite,VS180,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,single,reference_rs_positions_only,,,1,1,,false
cip_validation_suite,VS181,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,single,reference_rs_positions_only,,,1,1,,false
cip_validation_suite,VS182,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,single,reference_rs_positions_only,,,1,1,,false
cip_validation_suite,VS183,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,single,reference_rs_positions_only,,,1,1,,false
cip_validation_suite,VS184,CT,planar_bond,bond_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,no_reference_rs,reference_rs_positions_only,,,0,0,,false
cip_validation_suite,VS185,CT,planar_bond,bond_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,no_reference_rs,reference_rs_positions_only,,,0,0,,false
cip_validation_suite,VS186,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,single,reference_rs_positions_only,,,1,1,,false
cip_validation_suite,VS187,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,single,reference_rs_positions_only,,,1,1,,false
cip_validation_suite,VS188,CT,planar_bond,bond_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,no_reference_rs,reference_rs_positions_only,,,0,0,,false
cip_validation_suite,VS189,CT,planar_bond,bond_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,no_reference_rs,reference_rs_positions_only,,,0,0,,false
cip_validation_suite,VS190,CT,planar_bond,bond_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,no_reference_rs,reference_rs_positions_only,,,0,0,,false
cip_validation_suite,VS191,CT;TH,planar_bond;tetrahedral,atom_center;bond_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,single,reference_rs_positions_only,,,1,0,,false
cip_validation_suite,VS192,CT;TH,planar_bond;tetrahedral,atom_center;bond_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,single,reference_rs_positions_only,,,1,0,,false
cip_validation_suite,VS193,CT;TH,planar_bond;tetrahedral,atom_center;bond_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,single,reference_rs_positions_only,,,1,0,,false
cip_validation_suite,VS194,CT;TH,planar_bond;tetrahedral,atom_center;bond_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,single,reference_rs_positions_only,,,1,0,,false
cip_validation_suite,VS195,CT;TH,planar_bond;tetrahedral,atom_center;bond_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,single,reference_rs_positions_only,,,1,0,,false
cip_validation_suite,VS196,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,6,0,,false
cip_validation_suite,VS197,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,6,0,,false
cip_validation_suite,VS198,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,13,12,,false
cip_validation_suite,VS199,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,5,4,,false
cip_validation_suite,VS200,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,5,4,,false
cip_validation_suite,VS201,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,5,4,,false
cip_validation_suite,VS202,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,5,4,,false
cip_validation_suite,VS203,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,9,8,,false
cip_validation_suite,VS204,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,9,8,,false
cip_validation_suite,VS205,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,6,0,,false
cip_validation_suite,VS206,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,4,0,,false
cip_validation_suite,VS207,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,6,0,,false
cip_validation_suite,VS208,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,4,0,,false
cip_validation_suite,VS209,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,6,0,,false
cip_validation_suite,VS210,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,6,0,,false
cip_validation_suite,VS211,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,2,0,,false
cip_validation_suite,VS212,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,2,0,,false
cip_validation_suite,VS213,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,2,0,,false
cip_validation_suite,VS214,CT;TH,planar_bond;tetrahedral,atom_center;bond_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,2,0,,false
cip_validation_suite,VS215,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,2,2,,false
cip_validation_suite,VS216,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,2,2,,false
cip_validation_suite,VS217,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,2,2,,false
cip_validation_suite,VS218,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,2,2,,false
cip_validation_suite,VS219,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,2,0,,false
cip_validation_suite,VS220,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,4,0,,false
cip_validation_suite,VS221,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,2,0,,false
cip_validation_suite,VS222,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,2,0,,false
cip_validation_suite,VS223,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,4,0,,false
cip_validation_suite,VS224,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,4,0,,false
cip_validation_suite,VS225,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,2,0,,false
cip_validation_suite,VS226,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,10,0,,false
cip_validation_suite,VS227,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,3,2,,false
cip_validation_suite,VS228,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,3,2,,false
cip_validation_suite,VS229,CT;TH,planar_bond;tetrahedral,atom_center;bond_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,2,2,,false
cip_validation_suite,VS230,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,3,2,,false
cip_validation_suite,VS231,TH;TH3,cumulene_axis;tetrahedral,atom_center;axis_path,external_local_labels_not_redistributed,external_configured_input_pending_checkout,single,reference_rs_positions_only,,,1,0,,false
cip_validation_suite,VS232,TH3,cumulene_axis,axis_path,external_local_labels_not_redistributed,external_configured_input_pending_checkout,no_reference_rs,reference_rs_positions_only,,,0,0,,false
cip_validation_suite,VS233,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,15,12,,false
cip_validation_suite,VS234,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,3,2,,false
cip_validation_suite,VS235,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,4,3,,false
cip_validation_suite,VS236,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,3,2,,false
cip_validation_suite,VS237,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,3,2,,false
cip_validation_suite,VS238,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,3,2,,false
cip_validation_suite,VS239,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,9,8,,false
cip_validation_suite,VS240,CT;TH,planar_bond;tetrahedral,atom_center;bond_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,2,0,,false
cip_validation_suite,VS241,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,3,2,,false
cip_validation_suite,VS242,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,21,16,,false
cip_validation_suite,VS243,TH;TH3,cumulene_axis;tetrahedral,atom_center;axis_path,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,2,2,,false
cip_validation_suite,VS244,TH,tetrahedral,atom_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,5,4,,false
cip_validation_suite,VS245,CT;TH,planar_bond;tetrahedral,atom_center;bond_center,external_local_labels_not_redistributed,external_configured_input_pending_checkout,multiple,reference_rs_positions_only,,,4,4,,false
